query_id,perturbation_type,perturbation_level,ground_truth,llm_guess,llm_latency,prompt_tokens,completion_tokens,cost_usd
75931,token,1,D,D,4575.762708002003,906,2,0.00013780000000000002
77297,missing,1,C,C,4578.968874993734,821,2,0.00012505
76554,format,1,B,B,4585.5655829946045,713,2,0.00010885
76723,format,1,D,D,4593.671292008366,794,2,0.000121
77300,missing,1,B,B,4582.863832998555,1206,2,0.0001828
75975,token,1,C,C,4586.113917001057,871,2,0.00013255000000000002
75935,token,1,A,D,4599.042707995977,654,2,0.0001
75964,token,1,B,B,4590.608583006542,731,2,0.00011155
76725,format,1,A,A,4592.497500008903,1093,2,0.00016585
77299,missing,1,A,Z,4595.362792024389,383,2,5.934999999999999e-05
76726,format,1,B,B,4589.963165984955,942,2,0.00014319999999999998
77314,missing,1,C,C,4602.042459009681,849,2,0.00012925
75976,token,1,D,D,4601.824042008957,904,2,0.0001375
76727,format,1,C,C,4608.400750003057,1105,2,0.00016765
76728,format,1,D,D,4599.889250006527,601,2,9.205e-05
75977,token,1,A,B,4599.2725000251085,668,2,0.00010210000000000002
77350,missing,1,B,B,4595.442416990409,815,2,0.00012415
77333,missing,1,D,C,4603.00458400161,762,2,0.0001162
76729,format,1,A,A,4598.82824998931,824,2,0.0001255
77334,missing,1,A,A,4600.553666998167,838,2,0.00012759999999999998
75979,token,1,B,B,4599.284124997212,235,2,3.715e-05
76730,format,1,B,B,4755.9429590182845,1107,2,0.00016795
76196,token,1,A,C,4741.229874984128,346,2,5.38e-05
77395,missing,1,D,D,4749.5087909919675,796,2,0.0001213
76731,format,1,C,C,4752.351625007577,860,2,0.0001309
76166,token,1,D,D,4751.725333015202,868,2,0.00013209999999999999
77397,missing,1,A,C,4747.868708014721,720,2,0.0001099
76732,format,1,D,D,4750.560999993468,914,2,0.000139
76051,token,1,C,C,4758.143917017151,441,2,6.805e-05
77376,missing,1,C,C,4757.320625009015,864,2,0.0001315
76734,format,1,A,A,4749.793583003338,931,2,0.00014155
76211,token,1,B,B,4737.253958999645,1001,2,0.00015205
76214,token,1,D,D,4726.479792007012,798,2,0.00012159999999999999
76736,format,1,B,B,4732.97116701724,1055,2,0.00016015000000000002
77403,missing,1,C,C,4730.024290998699,817,2,0.00012445000000000002
77402,missing,1,B,B,4738.943917007418,773,2,0.00011784999999999999
76738,format,1,C,C,4729.8978329927195,810,2,0.00012340000000000002
76212,token,1,C,C,4732.94987497502,840,2,0.00012790000000000002
76216,token,1,B,B,4707.020041998476,496,2,7.63e-05
76806,format,1,B,C,4711.818832991412,1288,2,0.0001951
77404,missing,1,D,D,4726.228582992917,682,2,0.0001042
76783,format,1,D,C,4725.311082991539,793,2,0.00012085
76804,format,1,A,A,4717.078749992652,791,2,0.00012055
76215,token,1,A,A,4721.06262500165,941,2,0.00014305
77407,missing,1,A,A,4719.67737498926,766,2,0.00011679999999999999
77408,missing,1,B,B,4716.450457985047,817,2,0.00012445000000000002
76217,token,1,C,C,5016.360625013476,944,2,0.0001435
76813,format,1,C,B,5006.3931249897,595,2,9.115e-05
77469,missing,1,C,C,5009.195125021506,785,2,0.00011965000000000001
77472,missing,1,D,D,5004.654832999222,993,2,0.00015085
76816,format,1,D,D,5003.927084006136,1012,2,0.0001537
76231,token,1,B,B,5000.089417007985,795,2,0.00012115
76218,token,1,D,D,5007.777040998917,917,2,0.00013945
77473,missing,1,A,A,5003.365374985151,971,2,0.00014755
76822,format,1,A,A,5002.9221669828985,775,2,0.00011815000000000001
77484,missing,1,B,B,5118.682208005339,1034,2,0.000157
76234,token,1,D,D,5111.611542000901,724,2,0.0001105
77071,format,1,D,D,5109.832332993392,784,2,0.0001195
77493,missing,1,C,A,5115.243917010957,1078,2,0.0001636
77070,format,1,C,C,5114.335667021805,1086,2,0.00016480000000000002
77494,missing,1,D,D,5112.497333000647,900,2,0.0001369
76366,token,1,A,A,5110.835332976421,842,2,0.0001282
77067,format,1,B,B,5126.43862501136,707,2,0.00010795000000000001
76219,token,1,A,A,6235.903166001663,720,2,0.0001099
77074,format,1,A,A,5132.083749980666,825,2,0.00012565000000000002
76232,token,1,C,C,6284.470375016099,830,2,0.0001264
77504,missing,1,A,Z,6279.149000009056,928,2,0.0001411
76373,token,1,B,B,5133.967915986432,773,2,0.00011784999999999999
76388,token,1,D,D,5218.79991699825,712,2,0.0001087
77505,missing,1,B,A,6513.762416987447,820,2,0.0001249
77080,format,1,C,C,6515.074250026373,1091,2,0.00016555
76374,token,1,C,C,6518.205333006335,964,2,0.0001465
77082,format,1,D,Z,5215.752916992642,812,2,0.0001237
77509,missing,1,C,B,6518.131332995836,746,2,0.0001138
77510,missing,1,D,D,5219.210334005766,905,2,0.00013765
77076,format,1,B,B,6521.322582993889,733,2,0.00011185000000000001
77144,format,1,A,B,5213.322666997556,918,2,0.0001396
77175,format,1,B,B,5007.934749999549,1089,2,0.00016525
76427,token,1,C,C,5006.730082997819,782,2,0.0001192
77528,missing,1,B,C,6434.87195900525,830,2,0.0001264
77511,missing,1,A,A,6439.109874976566,919,2,0.00013975
76428,token,1,D,D,5008.831541985273,797,2,0.00012145
76426,token,1,B,B,6437.626541010104,877,2,0.00013345
76408,token,1,A,D,6442.392750002909,580,2,8.89e-05
76429,token,1,A,A,5006.35745798354,936,2,0.00014230000000000002
77269,format,1,C,C,5012.588874989888,885,2,0.00013465
77294,format,1,A,A,5119.711832987377,1010,2,0.00015340000000000002
77639,missing,1,C,A,5108.090249996167,765,2,0.00011665
76723,token,1,D,D,5106.02204198949,794,2,0.000121
77589,missing,1,C,C,6343.102207989432,680,2,0.0001039
77296,format,1,B,B,5111.978541011922,1009,2,0.00015325
77611,missing,1,D,D,6339.786500000628,746,2,0.0001138
76722,token,1,C,C,5111.687707976671,687,2,0.00010495
77281,format,1,D,D,6339.522416004911,887,2,0.00013495
76554,token,1,B,B,5117.355875001522,713,2,0.00010885
77648,missing,1,D,D,5108.708291023504,756,2,0.0001153
77630,missing,1,A,A,6338.959208020242,711,2,0.00010855
77298,format,1,D,D,5155.340249999426,1105,2,0.00016765
77297,format,1,C,C,6313.612917001592,821,2,0.00012505
77634,missing,1,B,B,6319.2842080025,761,2,0.00011605
77661,missing,1,A,A,5157.510499993805,680,2,0.0001039
77299,format,1,A,Z,5156.195457995636,383,2,5.934999999999999e-05
76725,token,1,A,A,5161.628249974456,1093,2,0.00016585
76726,token,1,B,B,5116.9934579811525,942,2,0.00014319999999999998
77314,format,1,C,C,5105.313875013962,849,2,0.00012925
76728,token,1,D,D,5108.885791996727,601,2,9.205e-05
76727,token,1,C,C,5113.285708008334,1169,2,0.00017725
77300,format,1,B,B,5115.6179170066025,1206,2,0.0001828
77666,missing,1,B,C,5122.455167002045,807,2,0.00012295
76729,token,1,A,A,5221.254541014787,824,2,0.0001255
76730,token,1,B,B,5213.090750010451,1107,2,0.00016795
77689,missing,1,A,A,5226.953458011849,695,2,0.00010615
77708,missing,1,B,B,5218.515207991004,767,2,0.00011695
77674,missing,1,C,C,6446.270332991844,699,2,0.00010675
77376,format,1,C,C,5214.772083010757,864,2,0.0001315
77350,format,1,B,B,5218.8998330093455,815,2,0.00012415
77800,missing,1,C,C,5217.191667004954,836,2,0.0001273
77333,format,1,D,C,6444.431375013664,762,2,0.0001162
77680,missing,1,D,A,6446.165332978126,736,2,0.00011229999999999999
76732,token,1,D,D,4906.376875005662,914,2,0.000139
77865,missing,1,B,B,4902.420750004239,712,2,0.0001087
77397,format,1,A,C,4905.328624998219,720,2,0.0001099
76734,token,1,A,A,4908.727000001818,931,2,0.00014155
76736,token,1,B,B,4905.367625004146,1055,2,0.00016015000000000002
77844,missing,1,A,B,4908.601292001549,772,2,0.0001177
77812,missing,1,D,B,4913.1559589877725,1077,2,0.00016345
76731,token,1,C,C,6242.082083015703,860,2,0.0001309
77334,format,1,A,A,6248.679374984931,838,2,0.00012759999999999998
77866,missing,1,C,C,6020.284958009142,720,2,0.0001099
77403,format,1,C,C,4830.293582985178,817,2,0.00012445000000000002
76804,token,1,A,A,4822.706584003754,791,2,0.00012055
77867,missing,1,D,D,4834.76550001069,790,2,0.0001204
77402,format,1,B,B,6030.882791994372,773,2,0.00011784999999999999
77868,missing,1,A,A,4829.468916985206,1137,2,0.00017245
76783,token,1,D,C,4837.756292021368,845,2,0.00012865
76738,token,1,C,C,6031.621333007934,808,2,0.00012309999999999998
77404,format,1,D,D,4834.10200002254,682,2,0.0001042
77395,format,1,D,D,6041.323417011881,796,2,0.0001213
77870,missing,1,C,C,4698.149917006958,796,2,0.0001213
77407,format,1,A,A,4712.83679199405,766,2,0.00011679999999999999
76806,token,1,B,B,4711.858875001781,1289,2,0.00019525
77869,missing,1,B,B,4707.8314169775695,776,2,0.0001183
77408,format,1,B,B,4706.5775000082795,817,2,0.00012445000000000002
76813,token,1,C,B,4705.98533298471,595,2,9.115e-05
77469,format,1,C,C,4707.53062501899,785,2,0.00011965000000000001
76816,token,1,D,D,4706.961832998786,1022,2,0.00015519999999999998
77473,format,1,A,A,4700.686333992053,971,2,0.00014755
76822,token,1,A,A,4703.624665999087,798,2,0.00012159999999999999
77873,missing,1,B,B,4699.542499991367,724,2,0.0001105
77472,format,1,D,D,4706.161125010112,993,2,0.00015085
77872,missing,1,A,A,4704.069125000387,839,2,0.00012775
77067,token,1,B,B,4702.339458017377,707,2,0.00010795000000000001
77871,missing,1,D,D,4709.964540990768,834,2,0.000127
77070,token,1,C,C,4855.555624992121,1086,2,0.00016480000000000002
77494,format,1,D,D,4842.924791999394,1046,2,0.0001588
77882,missing,1,A,B,4845.850666984916,703,2,0.00010735000000000001
77879,missing,1,D,D,4849.813500011805,757,2,0.00011545
77071,token,1,D,D,4851.5840000181925,784,2,0.0001195
77875,missing,1,C,Z,4855.695040983846,1035,2,0.00015715
77493,format,1,C,A,4854.070667002816,1078,2,0.0001636
77484,format,1,B,B,5871.05195800541,1034,2,0.000157
77504,format,1,A,Z,4847.88829201716,928,2,0.0001411
77885,missing,1,C,C,4960.981499985792,683,2,0.00010435
77076,token,1,B,B,4975.71987498668,733,2,0.00011185000000000001
77074,token,1,A,A,6088.629000005312,825,2,0.00012565000000000002
77080,token,1,C,C,4964.903707994381,1091,2,0.00016555
77082,token,1,D,Z,4962.0382910070475,812,2,0.0001237
77883,missing,1,B,B,4976.119209022727,1116,2,0.00016930000000000002
77510,format,1,D,D,4964.114750007866,905,2,0.00013765
77509,format,1,C,C,4968.298958003288,890,2,0.0001354
77175,token,1,B,A,5006.192917004228,1088,2,0.0001651
77511,format,1,A,A,5017.753749998519,919,2,0.00013975
77893,missing,1,C,A,5011.095750000095,729,2,0.00011125
77887,missing,1,A,A,6233.125458005816,869,2,0.00013225
77886,missing,1,D,D,6236.849167005857,611,2,9.355e-05
77888,missing,1,B,B,5016.952959005721,864,2,0.0001315
77144,token,1,A,B,5019.258707994595,918,2,0.0001396
77528,format,1,B,C,5016.122417000588,830,2,0.0001264
77505,format,1,B,A,6249.034790991573,849,2,0.00012925
77589,format,1,C,C,4962.6608749968,763,2,0.00011635000000000001
77611,format,1,D,D,4953.306542010978,746,2,0.0001138
77269,token,1,C,C,4966.9782079872675,885,2,0.00013465
77281,token,1,D,D,4957.4851670186035,887,2,0.00013495
77908,missing,1,A,D,4956.689416983863,1015,2,0.00015415
77909,missing,1,B,B,4953.877874999307,946,2,0.0001438
77897,missing,1,D,D,4962.674584006891,961,2,0.00014605
77294,token,1,A,A,4956.093165994389,1010,2,0.00015340000000000002
77630,format,1,A,A,4957.82004200737,711,2,0.00010855
77634,format,1,B,B,5069.050749996677,761,2,0.00011605
77296,token,1,B,B,5068.166917015333,1010,2,0.00015340000000000002
77928,missing,1,D,C,6390.539917018032,784,2,0.0001195
77298,token,1,D,D,6389.237459021388,1105,2,0.00016765
77639,format,1,C,A,6399.5947090152185,765,2,0.00011665
77297,token,1,C,C,6398.793750006007,821,2,0.00012505
77648,format,1,D,D,6396.89304199419,756,2,0.0001153
77910,missing,1,C,C,6403.171790996566,900,2,0.0001369
77932,missing,1,A,A,6396.152834000532,651,2,9.955e-05
77661,format,1,A,A,14067.624624993186,680,2,0.0001039
77299,token,1,A,Z,14065.24312502006,383,2,5.934999999999999e-05
77934,missing,1,C,C,14059.566250012722,812,2,0.0001237
77674,format,1,C,C,14058.96766699152,699,2,0.00010675
77300,token,1,B,B,14061.46450000233,1206,2,0.0001828
77314,token,1,C,C,14058.570166991558,849,2,0.00012925
77933,missing,1,B,B,14065.10458397679,736,2,0.00011229999999999999
77666,format,1,B,C,14063.775917020394,807,2,0.00012295
78026,missing,1,D,A,14128.056417015614,955,2,0.00014515
78046,missing,1,A,A,14120.11975000496,670,2,0.00010240000000000001
77333,token,1,D,C,14126.576750015374,762,2,0.0001162
77800,format,1,C,C,14179.613209009403,836,2,0.0001273
78062,missing,1,C,C,14181.24145801994,782,2,0.0001192
77334,token,1,A,A,15450.062917021569,838,2,0.00012759999999999998
77812,format,1,D,B,14170.868832996348,1077,2,0.00016345
78047,missing,1,B,D,15449.307667004177,711,2,0.00010855
77844,format,1,A,B,14167.747041996336,772,2,0.0001177
77689,format,1,A,A,15452.221582992934,695,2,0.00010615
77708,format,1,B,B,15448.962457972812,767,2,0.00011695
77680,format,1,D,A,15461.567042017123,736,2,0.00011229999999999999
77350,token,1,B,B,15448.447000002488,815,2,0.00012415
78098,missing,1,B,B,13902.949125011219,886,2,0.00013480000000000002
77404,token,1,D,D,12556.386208016193,682,2,0.0001042
77402,token,1,B,B,12568.981624994194,773,2,0.00011784999999999999
78065,missing,1,D,D,15177.663916983875,767,2,0.00011695
77397,token,1,A,C,15172.131333005382,720,2,0.0001099
77403,token,1,C,C,12569.008874997962,817,2,0.00012445000000000002
77866,format,1,C,C,12571.310375002213,721,2,0.00011004999999999999
77395,token,1,D,D,15177.353667007992,796,2,0.0001213
77376,token,1,C,C,15182.687916996656,864,2,0.0001315
77865,format,1,B,B,13913.066375011113,712,2,0.0001087
78082,missing,1,A,A,15178.20245801704,649,2,9.925e-05
78145,missing,1,A,A,4502.254416001961,698,2,0.0001066
77868,format,1,A,A,4497.160874976544,1137,2,0.00017245
77408,token,1,B,B,4491.9333750149235,842,2,0.0001282
78161,missing,1,C,C,4493.87329100864,915,2,0.00013915
78144,missing,1,D,D,13402.85737501108,797,2,0.00012145
77867,format,1,D,D,13401.868083019508,790,2,0.0001204
77407,token,1,A,A,4497.852542001056,784,2,0.0001195
78133,missing,1,C,C,13411.833083984675,740,2,0.0001129
77870,format,1,C,C,4494.611458008876,797,2,0.00012145
78146,missing,1,B,D,4497.618042019894,728,2,0.0001111
78184,missing,1,D,D,4445.960999990348,823,2,0.00012534999999999998
77869,format,1,B,B,5770.260582998162,776,2,0.0001183
77469,token,1,C,C,4449.093000002904,785,2,0.00011965000000000001
77871,format,1,D,D,4449.140084005194,834,2,0.000127
77472,token,1,D,D,4399.970250000479,993,2,0.00015085
78185,missing,1,A,A,4399.768582981778,653,2,9.985000000000001e-05
77875,format,1,C,Z,4403.647375002038,1035,2,0.00015715
78186,missing,1,B,B,4406.399500003317,916,2,0.0001393
78192,missing,1,C,C,4405.330083012814,1101,2,0.00016705000000000002
77873,format,1,B,B,4406.869333004579,724,2,0.0001105
77484,token,1,B,B,4406.847583974013,1034,2,0.000157
77473,token,1,A,A,4409.069540997734,971,2,0.00014755
77493,token,1,C,A,5590.525790990796,1078,2,0.0001636
77872,format,1,A,A,5596.1512079811655,839,2,0.00012775
78254,missing,1,D,D,5960.711416002596,870,2,0.0001324
77883,format,1,B,B,5950.67662501242,1116,2,0.00016930000000000002
77504,token,1,A,Z,5954.201417014701,928,2,0.0001411
78274,missing,1,B,B,5953.032416000497,836,2,0.0001273
78292,missing,1,C,C,5949.825957999565,705,2,0.00010765
77494,token,1,D,D,5965.8207909960765,1054,2,0.00016
78273,missing,1,A,A,5959.2897499969695,936,2,0.00014230000000000002
77882,format,1,A,B,5958.297833014512,703,2,0.00010735000000000001
77879,format,1,D,D,5968.8444579951465,757,2,0.00011545
77885,format,1,C,C,7067.094833008014,683,2,0.00010435
77511,token,1,A,A,6245.911000005435,919,2,0.00013975
77509,token,1,C,C,6253.47204101854,890,2,0.0001354
77510,token,1,D,D,6249.954416009132,905,2,0.00013765
77505,token,1,B,A,7076.441125012934,849,2,0.00012925
78329,missing,1,B,B,6247.273999993922,760,2,0.00011590000000000001
78317,missing,1,A,A,6250.915624987101,1081,2,0.00016405
78303,missing,1,D,A,6255.89304199093,620,2,9.49e-05
77888,format,1,B,B,6248.308167007053,864,2,0.0001315
77887,format,1,A,A,6251.613083004486,869,2,0.00013225
77897,format,1,D,D,4707.314291008515,961,2,0.00014605
77589,token,1,C,C,5991.786875005346,763,2,0.00011635000000000001
77630,token,1,A,A,4694.200957979774,711,2,0.00010855
77611,token,1,D,D,4707.6489590108395,746,2,0.0001138
77634,token,1,B,B,4693.874834018061,761,2,0.00011605
77886,format,1,D,D,7275.462457997492,676,2,0.0001033
77893,format,1,C,A,5997.250791027909,729,2,0.00011125
78330,missing,1,C,C,5999.403790978249,779,2,0.00011875
77528,token,1,B,C,7267.878041981021,830,2,0.0001264
78331,missing,1,D,D,5994.21325000003,541,2,8.305e-05
77909,format,1,B,B,5921.132416988257,946,2,0.0001438
78392,missing,1,C,C,4745.078832987929,667,2,0.00010195
78362,missing,1,A,A,5932.389875000808,738,2,0.00011260000000000001
78363,missing,1,B,B,5928.354625008069,1087,2,0.00016495
77910,format,1,C,C,4748.876333003864,900,2,0.0001369
77908,format,1,A,D,5932.221833994845,1015,2,0.00015415
77639,token,1,C,A,4605.834958987543,765,2,0.00011665
78423,missing,1,B,B,4590.933707979275,916,2,0.0001393
77932,format,1,A,A,4593.996667012107,651,2,9.955e-05
77933,format,1,B,B,4597.044249996543,736,2,0.00011229999999999999
77661,token,1,A,A,4600.127915997291,680,2,0.0001039
77648,token,1,D,D,4604.694582987577,756,2,0.0001153
77928,format,1,D,C,4606.734208005946,784,2,0.0001195
78417,missing,1,A,C,4604.787791002309,652,2,9.97e-05
78416,missing,1,D,D,4610.03204100416,956,2,0.0001453
77666,token,1,B,C,4810.887250001542,807,2,0.00012295
77674,token,1,C,C,4800.024124997435,699,2,0.00010675
78433,missing,1,C,C,4804.186249995837,431,2,6.654999999999999e-05
78452,missing,1,D,D,4799.532457982423,971,2,0.00014755
78046,format,1,A,A,4795.38437500014,670,2,0.00010240000000000001
78471,missing,1,A,B,4797.059165983228,960,2,0.0001459
78026,format,1,D,A,4799.824415997136,955,2,0.00014515
77934,format,1,C,C,4804.604459000984,812,2,0.0001237
77689,token,1,A,A,4796.316249994561,695,2,0.00010615
77680,token,1,D,A,4800.527250015875,736,2,0.00011229999999999999
78472,missing,1,B,B,5116.08629199327,1031,2,0.00015655
77812,token,1,D,B,5111.772708012722,1077,2,0.00016345
78047,format,1,B,D,5119.501874985872,711,2,0.00010855
78062,format,1,C,C,5115.452041995013,782,2,0.0001192
77800,token,1,C,C,5114.868165983353,865,2,0.00013165
78474,missing,1,D,D,5114.48920800467,229,2,3.625e-05
77708,token,1,B,B,5120.59483298799,767,2,0.00011695
78473,missing,1,C,C,5117.932416003896,885,2,0.00013465
78065,format,1,D,D,5115.205874986714,767,2,0.00011695
78082,format,1,A,A,5115.453708014684,649,2,9.925e-05
78475,missing,1,A,A,6341.474791028304,1042,2,0.0001582
78513,missing,1,B,B,5113.963874988258,1077,2,0.00016345
78133,format,1,C,C,5149.743957997998,740,2,0.0001129
77868,token,1,A,A,5135.717209021095,1137,2,0.00017245
78144,format,1,D,D,5147.736749990145,797,2,0.00012145
77867,token,1,D,D,5146.300499996869,790,2,0.0001204
78098,format,1,B,B,6380.032332992414,886,2,0.00013480000000000002
78572,missing,1,C,C,6377.788666984998,1038,2,0.00015759999999999998
77844,token,1,A,B,6387.859540991485,772,2,0.0001177
77866,token,1,C,C,5166.355291992659,760,2,0.00011590000000000001
77865,token,1,B,B,6389.325207972433,712,2,0.0001087
78575,missing,1,A,A,6533.703666005749,899,2,0.00013675
78576,missing,1,B,B,6530.830708012218,950,2,0.0001444
78146,format,1,B,D,5220.63770800014,728,2,0.0001111
78573,missing,1,D,D,6550.49299998791,941,2,0.00014305
78161,format,1,C,C,5216.882915992755,915,2,0.00013915
78145,format,1,A,A,6540.879041975131,698,2,0.0001066
77871,token,1,D,D,5212.797250016592,834,2,0.000127
77869,token,1,B,B,5222.101000021212,804,2,0.0001225
77870,token,1,C,C,5218.139666016214,796,2,0.0001213
78580,missing,1,D,D,5217.6342500024475,778,2,0.0001186
77872,token,1,A,A,5122.543458011933,839,2,0.00012775
78254,format,1,D,D,5117.667749989778,870,2,0.0001324
78184,format,1,D,D,6447.153040993726,823,2,0.00012534999999999998
